SourceFile,SourceCreated,SourceModified,SourceAccessed,TargetCreated,TargetModified,TargetAccessed,FileSize,RelativePath,WorkingDirectory,FileAttributes,HeaderFlags,DriveType,VolumeSerialNumber,VolumeLabel,LocalPath,NetworkPath,CommonPath,Arguments,TargetIDAbsolutePath,TargetMFTEntryNumber,TargetMFTSequenceNumber,MachineID,MachineMACAddress,MACVendor,TrackerCreatedOn,ExtraBlocksPresent
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Отчет_Буров_Глухих.docx.lnk,2021-09-14 12:47:09,2021-10-02 05:59:30,2021-10-03 16:43:18,2021-09-04 06:44:24,2021-10-02 05:56:58,2021-10-02 05:56:58,312775,,E:\5 курс\С09-361-1,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс\С09-361-1\Отчет_Буров_Глухих.docx,,,,E:\\5 курс\С09-361-1\Отчет_Буров_Глухих.docx,0x8F718540,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Постановление Правительства РФ от 18 сентября 2012 г N 940 Об утверждении Правил.rtf.lnk,2021-09-21 18:23:29,2021-09-21 18:23:42,2021-10-03 16:43:18,2021-09-21 18:23:15,2021-09-21 18:23:15,2021-09-21 18:23:30,14666,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Постановление Правительства РФ от 18 сентября 2012 г N 940 Об утверждении Правил.rtf,,,,My Computer\D:\Downloads\Постановление Правительства РФ от 18 сентября 2012 г N 940 Об утверждении Правил.rtf,0x36391,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Постановление Правительства РФ от 29.06.2021 N 1046  О федер.rtf.lnk,2021-09-21 18:24:44,2021-09-21 18:24:44,2021-10-03 16:43:18,2021-09-21 18:24:33,2021-09-21 18:24:34,2021-09-21 18:24:44,126112,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Постановление Правительства РФ от 29.06.2021 N 1046  О федер.rtf,,,,My Computer\D:\Downloads\Постановление Правительства РФ от 29.06.2021 N 1046  О федер.rtf,0x36393,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ Роскомнадзора от 05.09.2013 N 996  Об утверждении тре.rtf.lnk,2021-09-21 18:25:28,2021-09-21 18:25:28,2021-10-03 16:43:18,2021-09-21 18:25:19,2021-09-21 18:25:19,2021-09-21 18:25:28,55838,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ Роскомнадзора от 05.09.2013 N 996  Об утверждении тре.rtf,,,,My Computer\D:\Downloads\Приказ Роскомнадзора от 05.09.2013 N 996  Об утверждении тре.rtf,0x36395,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ Роскомнадзора от 15.03.2013 N 274 (ред. от 14.01.2019.rtf.lnk,2021-09-21 18:26:12,2021-09-21 18:26:12,2021-10-03 16:43:18,2021-09-21 18:26:02,2021-09-21 18:26:02,2021-09-21 18:26:12,45647,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ Роскомнадзора от 15.03.2013 N 274 (ред. от 14.01.2019.rtf,,,,My Computer\D:\Downloads\Приказ Роскомнадзора от 15.03.2013 N 274 (ред. от 14.01.2019.rtf,0x36397,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ Роскомнадзора от 21.06.2021 N 106  Об утверждении Пра.rtf.lnk,2021-09-21 18:27:00,2021-09-21 18:27:00,2021-10-03 16:43:18,2021-09-21 18:26:43,2021-09-21 18:26:43,2021-09-21 18:27:00,43599,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ Роскомнадзора от 21.06.2021 N 106  Об утверждении Пра.rtf,,,,My Computer\D:\Downloads\Приказ Роскомнадзора от 21.06.2021 N 106  Об утверждении Пра.rtf,0x36399,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ Роскомнадзора от 24.02.2021 N 18  Об утверждении треб.rtf.lnk,2021-09-21 18:27:44,2021-09-21 18:27:44,2021-10-03 16:43:18,2021-09-21 18:27:34,2021-09-21 18:27:35,2021-09-21 18:27:44,39286,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ Роскомнадзора от 24.02.2021 N 18  Об утверждении треб.rtf,,,,My Computer\D:\Downloads\Приказ Роскомнадзора от 24.02.2021 N 18  Об утверждении треб.rtf,0x3639B,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ Роскомнадзора от 30.05.2017 N 94 (ред. от 30.10.2018).rtf.lnk,2021-09-21 18:28:28,2021-09-21 18:28:28,2021-10-03 16:43:18,2021-09-21 18:28:16,2021-09-21 18:28:16,2021-09-21 18:28:28,100278,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ Роскомнадзора от 30.05.2017 N 94 (ред. от 30.10.2018).rtf,,,,My Computer\D:\Downloads\Приказ Роскомнадзора от 30.05.2017 N 94 (ред. от 30.10.2018).rtf,0x3639D,0x5,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ ФАПСИ от 13 июня 2001 г N 152 Об утверждении Инструкции об организации и .rtf.lnk,2021-09-21 18:17:57,2021-09-21 18:19:03,2021-10-03 16:43:18,2021-09-21 18:17:53,2021-09-21 18:17:54,2021-09-21 18:17:57,162794,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ ФАПСИ от 13 июня 2001 г N 152 Об утверждении Инструкции об организации и .rtf,,,,My Computer\D:\Downloads\Приказ ФАПСИ от 13 июня 2001 г N 152 Об утверждении Инструкции об организации и .rtf,0x36380,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Приказ ФСБ России от 10 июля 2014 г N 378 Об утверждении Состава и содержания ор.rtf.lnk,2021-09-21 18:20:03,2021-09-21 18:20:03,2021-10-03 16:43:18,2021-09-21 18:19:32,2021-09-21 18:19:33,2021-09-21 18:20:03,47184,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Приказ ФСБ России от 10 июля 2014 г N 378 Об утверждении Состава и содержания ор.rtf,,,,My Computer\D:\Downloads\Приказ ФСБ России от 10 июля 2014 г N 378 Об утверждении Состава и содержания ор.rtf,0x3638B,0x4,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\С09-361-1.lnk,2021-09-14 12:47:09,2021-10-02 05:59:30,2021-10-03 16:43:18,2021-09-04 06:23:11,2021-09-04 05:17:34,2021-09-04 06:23:10,0,,,FileAttributeDirectory,"HasTargetIdList, HasLinkInfo, IsUnicode, DisableKnownFolderTracking","Removable storage media (Floppy, USB)",46194114,SANDISK USB,E:\5 курс\С09-361-1,,,,E:\\5 курс\С09-361-1,0x8F710000,,,,,,
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\сданные задания и оценки-1.docx.lnk,2021-10-03 06:50:13,2021-10-03 06:50:13,2021-10-03 16:43:18,2021-10-03 06:50:11,2021-10-03 06:50:12,2021-10-03 06:50:13,22135,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\сданные задания и оценки-1.docx,,,,My Computer\D:\Downloads\сданные задания и оценки-1.docx,0x67E10,0x6,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-10-02 08:14:08,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Федеральный закон от 27.07.2006 N 149-ФЗ (ред. от 02.07.2021.rtf.lnk,2021-09-21 18:22:36,2021-09-21 18:22:36,2021-10-03 16:43:18,2021-09-21 18:22:33,2021-09-21 18:22:33,2021-09-21 18:22:36,641574,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Федеральный закон от 27.07.2006 N 149-ФЗ (ред. от 02.07.2021.rtf,,,,My Computer\D:\Downloads\Федеральный закон от 27.07.2006 N 149-ФЗ (ред. от 02.07.2021.rtf,0x3638F,0x6,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-19 07:29:31,"TrackerDataBaseBlock, PropertyStoreDataBlock"
C:\Users\Klim\AppData\Roaming\Microsoft\Windows\Recent\Федеральный закон от 27.07.2006 N 152-ФЗ (ред. от 02.07.2021.rtf.lnk,2021-09-24 20:32:25,2021-09-24 20:39:12,2021-10-03 16:43:18,2021-09-24 20:32:22,2021-09-24 20:32:23,2021-09-24 20:32:45,221107,,D:\Downloads,FileAttributeArchive,"HasTargetIdList, HasLinkInfo, HasWorkingDir, IsUnicode, DisableKnownFolderTracking",Fixed storage media (Hard drive),BAD5F9B0,,D:\Downloads\Федеральный закон от 27.07.2006 N 152-ФЗ (ред. от 02.07.2021.rtf,,,,My Computer\D:\Downloads\Федеральный закон от 27.07.2006 N 152-ФЗ (ред. от 02.07.2021.rtf,0x37367,0x33,desktop-91gu178,00:d8:61:2e:91:83,MICRO-STAR INTL,2021-09-24 19:44:55,"TrackerDataBaseBlock, PropertyStoreDataBlock"
