ApplicationName,ProgramId,FileKeyLastWriteTimestamp,SHA1,IsOsComponent,FullPath,Name,FileExtension,LinkDate,ProductName,Size,Version,ProductVersion,LongPathHash,BinaryType,IsPeFile,BinFileVersion,BinProductVersion,Usn,Language,Description
Unassociated,00060708c6898f80648f670cf047675d5ea200000904,2021-09-06 16:08:19,d7f2e2caddfae7af793fc673094395b1ec257f54,False,c:\program files\microsoft update health tools\uhssvc.exe,uhssvc.exe,.exe,2015-03-31 16:18:18,microsoft® windows® operating system,351544,10.0.19041.1255 (winbuild.160101.0800),10.0.19041.1255,uhssvc.exe|27ddfa9e98244774,pe64_amd64,False,10.0.19041.1255,10.0.19041.1255,21437492104,1033,
Unassociated,0006f3bf127ce9d59ec6673f6c2477ea19de0000ffff,2021-09-13 10:09:43,1cf15252ec9db7409613ddd009d7b3f8bd9efe56,False,c:\users\klim\appdata\local\githubdesktop\app-2.9.0\resources\app\git\usr\bin\uname.exe,uname.exe,.exe,,,40664,,,uname.exe|b30532f44c8756a0,pe64_amd64,False,,,21165550368,0,
Unassociated,0006f3bf127ce9d59ec6673f6c2477ea19de0000ffff,2021-05-26 08:54:45,fe5188980d7ecdbdd927b93c05e03577d5d8159c,False,d:\microsoft visual studio\2019\community\common7\ide\commonextensions\microsoft\teamfoundation\team explorer\git\usr\bin\uname.exe,uname.exe,.exe,1970-01-01 00:00:00,,34548,,,uname.exe|b7f9a4677cf0a30d,pe32_i386,False,,,0,0,
Unassociated,00069838d988ba649667a1ee42122a71600200000000,2021-08-24 13:42:02,757bf99e17be28bffe6677c2151463e95414e411,False,d:\steam\steamapps\common\fallout 3 goty\taverna_rus\unins000.exe,unins000.exe,.exe,1992-06-19 22:22:17,,992549,51.49.0.0,,unins000.exe|b9ec72d600219d17,pe32_i386,False,51.49.0.0,0.0.0.0,0,0,
Unassociated,000646dd8593234f0607c7f9ffe5ae4edfe100000000,2021-09-17 07:58:07,dd5fbc4094a050912561fd4f384ba220d1f1f506,False,c:\program files\agnitum\outpost security suite pro\unins000.exe,unins000.exe,.exe,2015-07-16 13:24:21,,1218384,51.1052.0.0,,unins000.exe|e090bd3e6ea988ad,pe32_i386,False,51.1052.0.0,0.0.0.0,21619334120,0,
Unassociated,0006403056f7ffe654975461b3630846253900000000,2021-09-17 07:58:21,2e9d718689494cf9c9edb6317db4b1d06ce0472f,False,d:\ccleaner\uninst.exe,uninst.exe,.exe,,,1357248,5.84.0.9126,,uninst.exe|b8b51cdb67b7a8c6,pe32_i386,False,5.84.0.9126,,0,0,
Unassociated,0006872c36e2b17520dd0fd243b0ba1859ff00000904,2021-07-05 17:32:10,70fd5fedea7b6a917e82974e168dd4574fea3b82,False,c:\program files\rockstar games\launcher\uninstall.exe,uninstall.exe,.exe,,,6623166,1.0.35.340,,uninstall.exe|405112607f7e7838,pe32_i386,False,1.0.35.340,,20497679808,1033,
Unassociated,0006ab638da0bc2e531a4f42fe1ef3ea1d2100000904,2021-09-13 10:09:44,03736e40206122438dd045ab717cd336215b6dd0,False,d:\notepad++\uninstall.exe,uninstall.exe,.exe,,,266506,7.9.5.0,,uninstall.exe|a6c78aaa901fea66,pe32_i386,False,7.9.5.0,,0,1033,
Unassociated,000668414783b986e86880adabfeed4e09ed00000904,2021-09-03 14:35:41,56a92cc8b60e2c3fa8c54e904c01e4e4f31cd8fb,False,d:\obs-studio\uninstall.exe,uninstall.exe,.exe,,,147441,1.0,,uninstall.exe|c04973eca8b7e370,pe32_i386,False,27.0.1.0,,0,1033,
Unassociated,0006531f933f3b1d558aec5c5ed07fe8cf0700000000,2021-09-12 09:22:24,3a568bb3cf5a64f6f5de9d3c97173b5250122367,False,d:\escape from tarkov\uninstall.exe,Uninstall.exe,.exe,,,1314000,1.0.0.0,,uninstall.exe|cac9c3aa9f6de497,pe64_clr_64,False,1.0.0.0,,0,0,
Unassociated,000616988a761c02e94f993d2cc5537f5d8700000904,2021-07-05 17:31:42,9ae18646707b9cfd20d226d1c30d7c80094a4b17,False,c:\program files (x86)\rockstar games\social club\uninstallrgscredistributable.exe,uninstallRGSCRedistributable.exe,.exe,2012-02-24 19:19:54,rockstar games social club,397096,2.0.1.8,2.0.1.8,uninstallrgscred|61700ad1a0addc12,pe32_i386,False,2.0.1.8,2.0.1.8,20497823488,1033,
Unassociated,000616988a761c02e94f993d2cc5537f5d8700000904,2021-07-05 17:32:10,29549f90d8d0d925d8d3f0947282f9f0894a3581,False,c:\program files\rockstar games\social club\uninstallrgscredistributable.exe,uninstallRGSCRedistributable.exe,.exe,2012-02-24 19:19:54,rockstar games social club,397096,2.0.1.8,2.0.1.8,uninstallrgscred|b14451de8c6a7ebe,pe32_i386,False,2.0.1.8,2.0.1.8,20497800096,1033,
Unassociated,000604b83839770d460673307c46065057e60000ffff,2021-09-13 10:09:44,3a03c0e1090a6fc612fe4e18e8a69d540d53c76b,False,c:\users\klim\appdata\local\githubdesktop\app-2.9.0\resources\app\git\usr\bin\uniq.exe,uniq.exe,.exe,,,50320,,,uniq.exe|3d95887625a346be,pe64_amd64,False,,,21165550608,0,
Unassociated,000604b83839770d460673307c46065057e60000ffff,2021-05-26 08:54:45,2a74ee493743dc2ca28a41d69e4e0fcc625c2cf9,False,d:\microsoft visual studio\2019\community\common7\ide\commonextensions\microsoft\teamfoundation\team explorer\git\usr\bin\uniq.exe,uniq.exe,.exe,1970-01-01 00:00:00,,46333,,,uniq.exe|5752074c3ccbb10b,pe32_i386,False,,,0,0,
Unassociated,000692e0c5629f6ea5bcf3d779008dd55b4700000904,2021-06-09 15:10:26,6b84550f00d78959c37827540c9dfe7ab11d26b4,False,d:\unity hub\unity hub.exe,Unity Hub.exe,.exe,2019-12-16 05:00:00,unity hub,97823504,2.4.3,2.4.3.0,unity hub.exe|c52e3bf3941ea527,pe64_amd64,False,2.4.3.0,2.4.3.0,0,1033,
Unassociated,0006e602ecb5442cb928dc960bbf54a1b8700000ffff,2021-09-12 09:22:24,c86e4c620532074b5b247a87ae34ce3333a7afbc,False,d:\escape from tarkov\unitycrashhandler64.exe,UnityCrashHandler64.exe,.exe,,,1461624,,,unitycrashhandle|65be163af3b1b229,pe64_amd64,False,,,0,0,
Unassociated,0006cd48ab3d867e84ddb9ecd428fdd1acae00000000,2021-05-26 08:54:47,c34359b937bb4d5130aedd9806e62c873d108baa,False,c:\program files\android\jdk\microsoft_dist_openjdk_1.8.0.25\bin\unpack200.exe,unpack200.exe,.exe,2019-02-07 20:19:37,openjdk platform 8,202104,8.0.0.0,8.0.0.0,unpack200.exe|5e7434582a29f6e,pe64_amd64,False,8.0.0.0,8.0.0.0,19577956736,0,
