KeyName,KeyLastWriteTimestamp,Date,Class,Directory,DriverInBox,Hwids,Inf,Provider,SubmissionId,SYSFILE,Version
amdgpio2.inf_amd64_c72fc3523c1372d0,2021-05-26 08:53:29,2020-03-11 00:00:00,system,c:\windows\system32\driverstore\filerepository\amdgpio2.inf_amd64_c72fc3523c1372d0,False,"acpi\gpio0010,acpi\amd0030,acpi\amdi0030,acpi\amdi0031",oem4.inf,"Advanced Micro Devices, Inc",30001810_14132430780561080_1152921505689485877,amdgpio2.sys,2.2.0.130
amdgpio3.inf_amd64_bb3599d0d57c5b6a,2021-05-26 08:53:29,2020-03-09 00:00:00,system,c:\windows\system32\driverstore\filerepository\amdgpio3.inf_amd64_bb3599d0d57c5b6a,False,"acpi\amdf030,acpi\amdif030",oem33.inf,"Advanced Micro Devices, Inc.",30001810_14183457474454917_1152921505689465139,amdgpio3.sys,2.0.1.0
amdpcidev.inf_amd64_2dbed7efd5f2b448,2021-07-09 07:33:54,2021-05-18 00:00:00,system,c:\windows\system32\driverstore\filerepository\amdpcidev.inf_amd64_2dbed7efd5f2b448,False,"pci\ven_1022&dev_145a,pci\ven_1022&dev_1455,pci\ven_1022&dev_1485,pci\ven_1022&dev_148a",oem11.inf,Advanced Micro Devices,30001810_14070679392740007_1152921505693513155,amdpcidev.sys,1.0.0.83
amdpcidev.inf_amd64_3ff4f22ca740eea7,2021-06-12 07:50:59,2021-01-13 00:00:00,system,c:\windows\system32\driverstore\filerepository\amdpcidev.inf_amd64_3ff4f22ca740eea7,False,"pci\ven_1022&dev_145a,pci\ven_1022&dev_1455,pci\ven_1022&dev_1485,pci\ven_1022&dev_148a",oem1.inf,Advanced Micro Devices,30001810_14381264787664338_1152921505692945379,amdpcidev.sys,1.0.0.82
amdpsp.inf_amd64_1abff56edd784a90,2021-05-26 08:53:29,2017-06-02 00:00:00,securitydevices,c:\windows\system32\driverstore\filerepository\amdpsp.inf_amd64_1abff56edd784a90,False,"pci\ven_1022&dev_1537,pci\ven_1022&dev_1578,pci\ven_1022&dev_1456,pci\ven_1022&dev_15df",oem19.inf,Advanced Micro Devices Inc.,30001810_13666107723495336_1152921504626670791,"amdkmcsp.sys,amdpsp.sys",4.4.0.0
amdpsp.inf_amd64_db1b2556e686c32f,2021-05-29 12:26:38,2020-03-06 00:00:00,securitydevices,c:\windows\system32\driverstore\filerepository\amdpsp.inf_amd64_db1b2556e686c32f,False,"pci\ven_1022&dev_1537,pci\ven_1022&dev_1578,pci\ven_1022&dev_1456,pci\ven_1022&dev_15df,pci\ven_1022&dev_1486",oem48.inf,Advanced Micro Devices Inc.,30001810_14093958706305642_1152921505689514356,amdpsp.sys,4.13.0.0
amd_sata.inf_amd64_afcf0d527fc5e7d3,2021-05-29 12:26:39,2015-03-29 00:00:00,hdc,c:\windows\system32\driverstore\filerepository\amd_sata.inf_amd64_afcf0d527fc5e7d3,False,"pci\ven_1002&dev_4391&cc_0106,pci\ven_1002&dev_4394&cc_0106,pci\ven_1022&dev_7801&cc_0106,pci\ven_1022&dev_7804&cc_0106,pci\ven_1022&dev_7901&cc_0106,pci\ven_1022&dev_7904&cc_0106",oem44.inf,AMD,1718960,"amd_sata.sys,amd_xata.sys",1.2.1.402
hdxmsi.inf_amd64_7ab78f1230d80207,2021-05-26 08:53:29,2019-11-26 00:00:00,media,c:\windows\system32\driverstore\filerepository\hdxmsi.inf_amd64_7ab78f1230d80207,False,"hdaudio\func_01&ven_10ec&dev_1220&subsys_1462b931,hdaudio\func_01&ven_10ec&dev_0b00&subsys_1462ec81,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212bd,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212c7,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212c6,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212c5,hdaudio\func_01&ven_10ec&dev_0235&subsys_1462a618,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c88,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212c3,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212c1,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212c2,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212ba,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212bb,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212bf,hdaudio\func_01&ven_10ec&dev_0b00&subsys_1462ec84,hdaudio\func_01&ven_10ec&dev_0b00&subsys_1462cc79,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212be,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212b8,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212b9,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc76,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212bc,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c58,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212c0,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc77,hdaudio\func_01&ven_10ec&dev_1168&subsys_14625c77,hdaudio\func_01&ven_10ec&dev_0b00&subsys_1462ec75,hdaudio\func_01&ven_10ec&dev_0b00&subsys_14627c75,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212b7,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212b5,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212b6,hdaudio\func_01&ven_10ec&dev_0b00&subsys_1462ec80,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212b4,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c75,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc73,hdaudio\func_01&ven_10ec&dev_1168&subsys_14626c77,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212ae,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212b0,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212af,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cc70,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cc71,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212ad,hdaudio\func_01&ven_10ec&dev_0892&subsys_14625b31,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212ac,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212ab,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212a6,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aec2,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462acd2,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212a5,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462a617,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c52,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212aa,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c51,hdaudio\func_01&ven_10ec&dev_0235&subsys_146212a7,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212a9,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212a8,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cc39,hdaudio\func_01&ven_10ec&dev_1168&subsys_14629c37,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c39,hdaudio\func_01&ven_10ec&dev_1168&subsys_14626b96,hdaudio\func_01&ven_10ec&dev_0269&subsys_146212a1,hdaudio\func_01&ven_10ec&dev_1168&subsys_14629b94,hdaudio\func_01&ven_10ec&dev_0298&subsys_1462129c,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462ec67,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212a4,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212a3,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212a0,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462129f,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212a2,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621297,hdaudio\func_01&ven_10ec&dev_0269&subsys_14621298,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462129e,hdaudio\func_01&ven_10ec&dev_1168&subsys_14626c36,hdaudio\func_01&ven_10ec&dev_1168&subsys_14626c06,hdaudio\func_01&ven_10ec&dev_1168&subsys_14626b92,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462129a,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462129b,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b97,hdaudio\func_01&ven_10ec&dev_0285&subsys_1462b181,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621299,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462b183,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b95,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621296,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621293,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb93,hdaudio\func_01&ven_10ec&dev_0892&subsys_14625c04,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621294,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621291,hdaudio\func_01&ven_10ec&dev_0269&subsys_14621292,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462ec37,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621290,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462128f,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621287,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462128d,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462128e,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462128c,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621288,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621289,hdaudio\func_01&ven_10ec&dev_0269&subsys_14627c33,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462127f,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc36,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc42,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc37,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cc35,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cc34,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621284,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621286,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621281,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621285,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb98,hdaudio\func_01&ven_10ec&dev_0269&subsys_14621283,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462127d,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb48,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462cc08,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462ec39,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cc00,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462127c,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621282,hdaudio\func_01&ven_10ec&dev_0887&subsys_14627c30,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462127e,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c31,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621280,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462127a,hdaudio\func_01&ven_10ec&dev_0662&subsys_14627c28,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c19,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc29,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462b928,hdaudio\func_01&ven_10ec&dev_0269&subsys_14621278,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462acd1,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621279,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c24,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462126e,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462126f,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621275,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621276,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621277,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629c22,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc05,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cc04,hdaudio\func_01&ven_10ec&dev_0887&subsys_14628f85,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621274,hdaudio\func_01&ven_10ec&dev_1168&subsys_14627b17,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c18,hdaudio\func_01&ven_10ec&dev_0298&subsys_1462126c,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c16,hdaudio\func_01&ven_10ec&dev_1220&subsys_14629a94,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462126a,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462126b,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621272,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c17,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621269,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462126d,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462ec04,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c15,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621266,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c14,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621268,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621267,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cc06,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462ec00,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c13,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb90,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462ea40,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462fa33,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c10,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb89,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462ea38,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462ec02,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb18,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629a38,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c08,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c09,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621248,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621249,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462124a,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629b86,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621245,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629c01,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462a625,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462fa36,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462fa38,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462fa39,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462fb38,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462fb07,hdaudio\func_01&ven_10ec&dev_0269&subsys_14621244,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462b925,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462123e,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629b98,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb06,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb85,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb86,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462cb87,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462eb44,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da58,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da57,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da59,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da62,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da63,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da64,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da78,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da31,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da35,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462da32,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462db00,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462da33,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462da34,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462db08,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462ca90,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462ca95,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb05,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462db36,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462ca91,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462ca92,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462da74,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462b918,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462b919,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb23,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462cb28,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb31,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb79,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462b917,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462122a,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462122b,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb10,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb09,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb16,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb22,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462cb19,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462cb24,hdaudio\func_01&ven_10ec&dev_0899&subsys_1462115a,hdaudio\func_01&ven_10ec&dev_0899&subsys_1462115b,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211ac,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211ad,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211af,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211bc,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211b1,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211c7,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211c0,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211d5,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211d6,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211e5,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211d7,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211e7,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211ae,hdaudio\func_01&ven_10ec&dev_0899&subsys_1462114f,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211dc,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211ca,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211c8,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211d8,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211c9,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211f2,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211f3,hdaudio\func_01&ven_10ec&dev_1220&subsys_146211fb,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621201,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211dd,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211de,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211e8,hdaudio\func_01&ven_10ec&dev_0899&subsys_146211e9,hdaudio\func_01&ven_10ec&dev_1220&subsys_146211f7,hdaudio\func_01&ven_10ec&dev_1220&subsys_146211f9,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462120b,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621202,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621205,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462120d,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462120e,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621207,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621227,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462120c,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462ca98,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb43,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb45,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb46,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb58,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462cb54,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621211,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462121b,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462fa70,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462fa82,hdaudio\func_01&ven_10ec&dev_0899&subsys_1462af1c,hdaudio\func_01&ven_10ec&dev_0900&subsys_1462b090,hdaudio\func_01&ven_10ec&dev_0900&subsys_1462b907,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621223,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621224,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621221,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621222,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621234,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b80,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b83,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb79,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb54,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b75,hdaudio\func_01&ven_10ec&dev_1220&subsys_14629b09,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb23,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb31,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629b31,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629b73,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629b22,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb22,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462eb28,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462eb19,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462eb24,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b25,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b30,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b27,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b28,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b29,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b24,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b53,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462eb43,hdaudio\func_01&ven_10ec&dev_1220&subsys_14629b46,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb47,hdaudio\func_01&ven_10ec&dev_0892&subsys_14629b48,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb61,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b49,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b26,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b33,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629a40,hdaudio\func_01&ven_10ec&dev_0283&subsys_1462b096,hdaudio\func_01&ven_10ec&dev_0283&subsys_1462b158,hdaudio\func_01&ven_10ec&dev_0283&subsys_1462b159,hdaudio\func_01&ven_10ec&dev_0283&subsys_1462f153,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462a616,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462a623,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aa78,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aa8b,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aa8c,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aac1,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462ac16,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462ac17,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462ae92,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462ae93,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462b142,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462f996,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462fa69,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462fa59,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb92,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462eb21,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aec1,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb17,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb21,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb50,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462cb12,hdaudio\func_01&ven_10ec&dev_1168&subsys_14629b17,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb78,hdaudio\func_01&ven_10ec&dev_1168&subsys_1462cb77,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462b920,hdaudio\func_01&ven_10ec&dev_0887&subsys_1462aac2,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462123b,hdaudio\func_01&ven_10ec&dev_0298&subsys_1462123d,hdaudio\func_01&ven_10ec&dev_0269&subsys_1462123c,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462eb51,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b66,hdaudio\func_01&ven_10ec&dev_0887&subsys_14629b84,hdaudio\func_01&ven_10ec&dev_0269&subsys_14621170,hdaudio\func_01&ven_10ec&dev_0298&subsys_14621230,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462122c,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462122e,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621210,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621216,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621226,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621218,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621214,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621228,hdaudio\func_01&ven_10ec&dev_0892&subsys_14621219,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621219,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462122d,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462122f,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462121c,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462121d,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462120f,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621217,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621225,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621215,hdaudio\func_01&ven_10ec&dev_1220&subsys_14621229,hdaudio\func_01&ven_10ec&dev_0892&subsys_1462121a,hdaudio\func_01&ven_10ec&dev_1220&subsys_1462121a,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212b2,hdaudio\func_01&ven_10ec&dev_1220&subsys_146212b1,hdaudio\func_01&ven_10ec&dev_0298&subsys_146212b3",oem38.inf,Realtek Semiconductor Corp.,29989850_14065393391457535_1152921504628255928,rtkvhd64.sys,6.0.8849.1
