Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,ConnectedTime,ConnectStartTime,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
81,2021-09-15 14:51:00,,,,UnknownOrUserSid,,,2,1,15,2021-09-15 14:50:38.1745199,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
82,2021-09-15 14:51:00,,,,UnknownOrUserSid,,,2,1,14,2021-09-15 14:50:39.0875221,1689399716741120,IF_TYPE_ETHERNET_CSMACD,0,0,
83,2021-09-15 15:51:00,,,,UnknownOrUserSid,,,2,1,3621,2021-09-15 14:50:38.1745199,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
84,2021-09-15 15:51:00,,,,UnknownOrUserSid,,,2,1,282770,2021-09-12 09:18:09.3446885,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
85,2021-09-15 15:51:00,,,,UnknownOrUserSid,,,2,1,282770,2021-09-12 09:18:09.3290615,1689399699963904,IF_TYPE_ETHERNET_CSMACD,0,0,
86,2021-09-15 15:51:00,,,,UnknownOrUserSid,,,2,1,3620,2021-09-15 14:50:39.0875221,1689399716741120,IF_TYPE_ETHERNET_CSMACD,0,0,
87,2021-09-15 17:15:00,,,,UnknownOrUserSid,,,2,1,5420,2021-09-15 14:50:38.1745199,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
88,2021-09-15 17:15:00,,,,UnknownOrUserSid,,,2,1,287803,2021-09-12 09:18:09.3446885,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
89,2021-09-15 17:15:00,,,,UnknownOrUserSid,,,2,1,287803,2021-09-12 09:18:09.3290615,1689399699963904,IF_TYPE_ETHERNET_CSMACD,0,0,
90,2021-09-15 17:15:00,,,,UnknownOrUserSid,,,2,1,8654,2021-09-15 14:50:39.0875221,1689399716741120,IF_TYPE_ETHERNET_CSMACD,0,0,
91,2021-09-15 17:23:00,,,,UnknownOrUserSid,,,2,1,8654,2021-09-15 14:50:39.0875221,1689399716741120,IF_TYPE_ETHERNET_CSMACD,0,0,
92,2021-09-15 17:23:00,,,,UnknownOrUserSid,,,2,1,484,2021-09-15 17:14:55.2340762,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
93,2021-09-15 17:23:00,,,,UnknownOrUserSid,,,2,1,288290,2021-09-12 09:18:09.3446885,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
94,2021-09-15 17:23:00,,,,UnknownOrUserSid,,,2,1,288290,2021-09-12 09:18:09.3290615,1689399699963904,IF_TYPE_ETHERNET_CSMACD,0,0,
95,2021-09-15 17:23:00,,,,UnknownOrUserSid,,,2,1,483,2021-09-15 17:14:56.6570767,1689399716741120,IF_TYPE_ETHERNET_CSMACD,0,0,
96,2021-09-17 07:55:00,,,,UnknownOrUserSid,,,2,1,5,2021-09-15 18:41:21.6401762,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
97,2021-09-17 07:55:00,,,,UnknownOrUserSid,,,2,1,5,2021-09-15 18:41:21.6401762,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
98,2021-09-17 07:55:00,,,,UnknownOrUserSid,,,2,1,908,2021-09-15 18:41:21.6401762,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
99,2021-09-17 07:55:00,,,,UnknownOrUserSid,,,2,1,133992,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
100,2021-09-17 07:55:00,,,,UnknownOrUserSid,,,2,1,133992,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
101,2021-09-17 07:55:00,,,,UnknownOrUserSid,,,2,1,26,2021-09-17 07:54:16.8768463,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
102,2021-09-17 13:44:00,,,,UnknownOrUserSid,,,2,1,1452,2021-09-17 07:54:16.8768463,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
103,2021-09-17 13:44:00,,,,UnknownOrUserSid,,,2,1,154940,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
104,2021-09-17 13:44:00,,,,UnknownOrUserSid,,,2,1,154940,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
105,2021-09-17 13:44:00,,,,UnknownOrUserSid,,,2,1,27,2021-09-17 13:43:24.0833716,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
106,2021-09-18 05:49:00,,,,UnknownOrUserSid,,,2,1,1905,2021-09-17 13:43:24.0833716,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
107,2021-09-18 05:49:00,,,,UnknownOrUserSid,,,2,1,212847,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
108,2021-09-18 05:49:00,,,,UnknownOrUserSid,,,2,1,212847,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
109,2021-09-18 05:49:00,,,,UnknownOrUserSid,,,2,1,46,2021-09-18 05:48:11.3972655,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
110,2021-09-18 06:49:00,,,,UnknownOrUserSid,,,2,1,3648,2021-09-18 05:48:11.3972655,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
111,2021-09-18 06:49:00,,,,UnknownOrUserSid,,,2,1,216448,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
112,2021-09-18 06:49:00,,,,UnknownOrUserSid,,,2,1,216448,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
113,2021-09-18 07:50:00,,,,UnknownOrUserSid,,,2,1,7308,2021-09-18 05:48:11.3972655,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
114,2021-09-18 07:50:00,,,,UnknownOrUserSid,,,2,1,220108,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
115,2021-09-18 07:50:00,,,,UnknownOrUserSid,,,2,1,220108,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
116,2021-09-18 08:51:00,,,,UnknownOrUserSid,,,2,1,10968,2021-09-18 05:48:11.3972655,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
117,2021-09-18 08:51:00,,,,UnknownOrUserSid,,,2,1,223768,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
118,2021-09-18 08:51:00,,,,UnknownOrUserSid,,,2,1,223768,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
119,2021-09-18 09:46:00,,,,UnknownOrUserSid,,,2,1,14268,2021-09-18 05:48:11.3972655,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
120,2021-09-18 09:46:00,,,,UnknownOrUserSid,,,2,1,227068,2021-09-15 18:41:31.0177921,1689399666409472,IF_TYPE_ETHERNET_CSMACD,0,0,
121,2021-09-18 09:46:00,,,,UnknownOrUserSid,,,2,1,227068,2021-09-15 18:41:31.2052918,1689399683186688,IF_TYPE_ETHERNET_CSMACD,0,0,
