Id,Timestamp,ExeInfo,ExeInfoDescription,ExeTimestamp,SidType,Sid,UserName,UserId,AppId,BytesReceived,BytesSent,InterfaceLuid,InterfaceType,L2ProfileFlags,L2ProfileId,ProfileName
24,2021-09-12 10:19:00,\device\harddiskvolume1\malwarebytes\anti-malware\mbamtray.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,26,19265,4544,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
25,2021-09-12 10:19:00,DsmSvc,,,LocalSystem,S-1-5-18,,7,27,3156,7969,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
26,2021-09-12 10:19:00,\device\harddiskvolume5\windows\explorer.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,28,18069,2676,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
27,2021-09-12 10:19:00,DiagTrack,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,29,6743572,341309,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
28,2021-09-12 10:19:00,WpnService,,,LocalSystem,S-1-5-18,,7,30,5901,3649,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
29,2021-09-12 10:19:00,WpnUserService_e4fd8,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,31,18108,1888,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
30,2021-09-12 10:19:00,\device\harddiskvolume5\windows\system32\lsass.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,32,6901,1178,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
31,2021-09-12 10:19:00,wlidsvc,,,LocalSystem,S-1-5-18,,7,12,172853,61899,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
32,2021-09-12 10:19:00,Dnscache,,,NetworkService,S-1-5-20,,34,33,94031,41412,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
33,2021-09-12 10:19:00,System,,,LocalSystem,S-1-5-18,,7,35,240,1814,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
34,2021-09-12 10:19:00,Spooler,,,LocalSystem,S-1-5-18,,7,36,0,0,0,0,0,0,
35,2021-09-12 10:19:00,CryptSvc,,,LocalSystem,S-1-5-18,,7,37,525,606,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
36,2021-09-12 10:19:00,\device\harddiskvolume1\ccleaner\ccleaner64.exe,,,LocalSystem,S-1-5-18,,7,16,9675,3346,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
37,2021-09-12 10:19:00,\device\harddiskvolume1\ccleaner\ccupdate.exe,,,LocalSystem,S-1-5-18,,7,38,14603,3838,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
38,2021-09-12 10:19:00,CryptSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,37,11995,4145,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
39,2021-09-12 10:19:00,microsoft.windowscommunicationsapps_16005.14326.20206.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,39,40370,18698,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
40,2021-09-12 10:19:00,Microsoft.YourPhone_1.21072.160.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,40,9636,2948,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
41,2021-09-12 10:19:00,\device\harddiskvolume5\program files\google\chrome\application\chrome.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,41,651633935,23632493,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
42,2021-09-12 10:19:00,BITS,,,LocalSystem,S-1-5-18,,7,42,51434591,1501555,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
43,2021-09-12 10:19:00,\device\harddiskvolume5\windows\system32\waasmedicagent.exe,,,LocalSystem,S-1-5-18,,7,43,4489,2729,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
44,2021-09-12 10:19:00,DoSvc,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,44,5219552,231535,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
45,2021-09-12 10:19:00,UsoSvc,,,LocalSystem,S-1-5-18,,7,45,4669,2753,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
46,2021-09-12 10:19:00,\device\harddiskvolume5\windows\system32\compattelrunner.exe,,,LocalSystem,S-1-5-18,,7,46,2749184,59485,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
47,2021-09-12 10:19:00,PushToInstall,,,LocalSystem,S-1-5-18,,7,47,7479,2865,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
48,2021-09-12 10:19:00,\device\harddiskvolume5\windows\system32\mousocoreworker.exe,,,LocalSystem,S-1-5-18,,7,48,23441,5861,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
49,2021-09-12 10:19:00,\device\harddiskvolume5\windows\system32\taskhostw.exe,,,LocalSystem,S-1-5-18,,7,49,67240,23684,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
50,2021-09-12 10:19:00,\device\harddiskvolume5\program files\common files\microsoft shared\clicktorun\officec2rclient.exe,,,LocalSystem,S-1-5-18,,7,50,60888,4609,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
51,2021-09-12 10:19:00,WaaSMedicSvc,,,LocalSystem,S-1-5-18,,7,51,14649,3978,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
52,2021-09-12 10:19:00,\device\harddiskvolume5\windows\system32\devicecensus.exe,,,LocalSystem,S-1-5-18,,7,52,4454,1156,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
53,2021-09-12 10:19:00,\device\harddiskvolume5\program files (x86)\microsoft\edgeupdate\microsoftedgeupdate.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,53,17593,6208,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
54,2021-09-12 10:19:00,\device\harddiskvolume5\users\klim\appdata\local\discord\app-1.0.9002\discord.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,54,481839,39165,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
55,2021-09-12 10:19:00,WinDefend,,,LocalSystem,S-1-5-18,,7,55,10000,34483,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
56,2021-09-12 10:19:00,\device\harddiskvolume5\program files\microsoft onedrive\standaloneupdater\onedrivesetup.exe,,,LocalSystem,S-1-5-18,,7,56,7435,1443,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
57,2021-09-12 10:19:00,SQLTELEMETRY,,,UnknownOrUserSid,S-1-5-80-2652535364-2169709536-2857650723-2622804123-1107741775,,58,57,280048,6099,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
58,2021-09-12 10:19:00,\device\harddiskvolume1\notepad++\updater\gup.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,59,5084439,192961,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
59,2021-09-12 10:19:00,wlidsvc,,,NetworkService,S-1-5-20,,34,12,18260,6198,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
60,2021-09-12 10:19:00,\device\harddiskvolume5\program files\microsoft office\root\office16\sdxhelper.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,60,6642899,245771,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
61,2021-09-12 10:19:00,\device\harddiskvolume5\program files\microsoft onedrive\21.160.0808.0002_1\filecoauth.exe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,61,7530,3092,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
62,2021-09-12 10:19:00,Microsoft.ZuneVideo_10.21061.10121.0_x64__8wekyb3d8bbwe,,,UnknownOrUserSid,S-1-5-21-639173964-2954081898-1518622790-1001,,4,62,51201,17343,1689399632855040,IF_TYPE_ETHERNET_CSMACD,0,0,
